DSCode,Date,TR_Price,Stale,WeeklyLnReturn,DailyLnReturn
874227,1996-09-13,92.5,NULL,0.0197615,0.000973447
874227,1996-09-16,94.14,NULL,0.0222339,0.0175744
874227,1996-09-17,93.36,NULL,0.0214364,-0.00832005
874227,1996-09-18,92.93,NULL,0.0111455,-0.00461647
874227,1996-09-19,93.36,NULL,0.0102278,0.00461647
874227,1996-09-20,93.71,NULL,0.0129963,0.00374192
874227,1996-09-23,92.76,NULL,-0.0147675,-0.0101894
874227,1996-09-24,92.93,NULL,-0.00461647,0.00183101
874227,1996-09-25,92.59,NULL,-0.00366538,-0.00366538
874227,1996-09-26,92.59,NULL,-0.00828184,0
874227,1996-09-27,92.07,NULL,-0.0176558,-0.00563199
874227,1996-09-30,92.5,NULL,-0.00280687,0.00465949
874227,1996-10-01,91.55,NULL,-0.0149613,-0.0103234
874227,1996-10-02,92.33,NULL,-0.00281203,0.00848384
874227,1996-10-03,92.24,NULL,-0.00378727,-0.00097524
874227,1996-10-04,92.24,NULL,0.00184472,0
874227,1996-10-07,91.81,NULL,-0.00748742,-0.00467265
874227,1996-10-08,91.21,NULL,-0.00372073,-0.00655668
874227,1996-10-09,91.72,NULL,-0.00662866,0.00557592
874227,1996-10-10,91.47,NULL,-0.00838283,-0.00272941
874227,1996-10-11,91.21,NULL,-0.0112293,-0.00284651
874227,1996-10-14,91.81,NULL,0,0.00655668
874227,1996-10-15,91.38,NULL,0.0018621,-0.00469459
874227,1996-10-16,92.5,NULL,0.00846819,0.012182
874227,1996-10-17,93.28,NULL,0.0195947,0.00839708
874227,1996-10-18,93.45,NULL,0.024262,0.00182081
874227,1996-10-21,92.76,NULL,0.0102943,-0.00741102
874227,1996-10-22,93.79,NULL,0.0260316,0.0110427
874227,1996-10-23,93.02,NULL,0.00560588,-0.00824372
874227,1996-10-24,93.88,NULL,0.00641165,0.00920285
874227,1996-10-25,93.62,NULL,0.0018175,-0.00277334
874227,1996-10-28,92.93,NULL,0.00183101,-0.00739751
874227,1996-10-29,93.19,NULL,-0.00641782,0.0027939
874227,1996-10-30,92.59,NULL,-0.00463338,-0.00645928
874227,1996-10-31,93.02,NULL,-0.00920285,0.00463338
874227,1996-11-01,93.19,NULL,-0.00460362,0.0018259
874227,1996-11-04,93.62,NULL,0.00739751,0.00460362
874227,1996-11-05,94.57,NULL,0.0146999,0.0100963
874227,1996-11-06,94.48,NULL,0.020207,-0.000952129
874227,1996-11-07,94.22,NULL,0.0128179,-0.0027557
874227,1996-11-08,94.31,NULL,0.0119468,0.000954755
874227,1996-11-11,94.48,NULL,0.00914414,0.00180094
874227,1996-11-12,95.78,NULL,0.0127136,0.0136657
874227,1996-11-13,95.6,NULL,0.0117846,-0.00188107
874227,1996-11-14,95.86,NULL,0.0172563,0.00271597
874227,1996-11-15,95.17,NULL,0.00907754,-0.00722403
874227,1996-11-18,95.52,NULL,0.0109475,0.00367088
874227,1996-11-19,95.86,NULL,0.000834899,0.00355314
874227,1996-11-20,95.34,NULL,-0.00272337,-0.00543934
874227,1996-11-21,95.26,NULL,-0.0062788,-0.000839454
874227,1996-11-22,95.52,NULL,0.00367088,0.00272565
874227,1996-11-25,94.91,NULL,-0.00640658,-0.00640658
874227,1996-11-26,94.83,NULL,-0.010803,-0.000843259
874227,1996-11-27,94.83,NULL,-0.00536363,0
874227,1996-11-28,94.83,NULL,-0.00452418,0
874227,1996-11-29,95.09,NULL,-0.00451184,0.002738
874227,1996-12-02,95.52,NULL,0.00640658,0.00451184
874227,1996-12-03,95.09,NULL,0.002738,-0.00451184
874227,1996-12-04,94.22,NULL,-0.00645334,-0.00919134
874227,1996-12-05,93.97,NULL,-0.00911023,-0.00265689
874227,1996-12-06,93.62,NULL,-0.0155798,-0.00373155
874227,1996-12-09,94.92,NULL,-0.00630122,0.0137904
874227,1996-12-10,95.26,NULL,0.00178618,0.00357556
874227,1996-12-11,95.09,NULL,0.00919134,-0.00178618
874227,1996-12-12,94.31,NULL,0.00361165,-0.00823658
874227,1996-12-13,94.57,NULL,0.0100963,0.00275307
874227,1996-12-16,94.4,NULL,-0.00549336,-0.00179923
874227,1996-12-17,93.97,NULL,-0.0136344,-0.00456549
874227,1996-12-18,94.05,NULL,-0.0109973,0.000850973
874227,1996-12-19,95.17,NULL,0.00907754,0.0118382
